,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority
18,atmos.evspsbl.tavg-u-hxy-lnd.day.glb,day,atmos land,water_evapotranspiration_flux,kg m-2 s-1,area: mean where land time: mean,area: areacella,Evaporation Including Sublimation and Transpiration,Evaporation at surface (also known as evapotranspiration): flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation),,longitude latitude time,evspsbl,real,,XY-na,time-intv,Eday,evspsbl,evspsbl,tavg-u-hxy-lnd,evspsbl_tavg-u-hxy-lnd,glb,Eday.evspsbl,atmos.evspsbl.tavg-u-hxy-lnd.day.glb,d22813e8-4a9f-11e6-b84e-ac72891c3257,high
