,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority
127,atmosChem.emich4.tavg-u-hxy-u.mon.glb,mon,atmosChem aerosol,tendency_of_atmosphere_mass_content_of_methane_due_to_emission,kg m-2 s-1,area: time: mean,area: areacella,total emission rate of CH4,This is the total emission rate of methane (CH4) into the atmosphere,,longitude latitude time,emich4,real,,XY-na,time-intv,AERmon,emich4,emich4,tavg-u-hxy-u,emich4_tavg-u-hxy-u,glb,AERmon.emich4,atmosChem.emich4.tavg-u-hxy-u.mon.glb,83bbfbfb-7f07-11ef-9308-b1dd71e64bec,high
