,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority
10,atmos.bldep.tavg-u-hxy-u.1hr.glb,1hr,atmos aerosol land,atmosphere_boundary_layer_thickness,m,area: time: mean,area: areacella,Boundary Layer Depth,Boundary Layer depth,,longitude latitude time,bldep,real,,XY-na,time-intv,E1hr,bldep,bldep,tavg-u-hxy-u,bldep_tavg-u-hxy-u,glb,E1hr.bldep,atmos.bldep.tavg-u-hxy-u.1hr.glb,83bbfbcb-7f07-11ef-9308-b1dd71e64bec,medium
