,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
352,land.npp.tavg-u-hxy-lnd.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon,kg m-2 s-1,area: mean where land time: mean,area: areacella,Net Primary Production on Land as Carbon Mass Flux [kgC m-2 s-1],"""Production of carbon"" means the production of biomass expressed as the mass of carbon which it contains. Net primary production is the excess of gross primary production (rate of synthesis of biomass from inorganic precursors) by autotrophs (""producers""), for example, photosynthesis in plants or phytoplankton, over the rate at which the autotrophs themselves respire some of this biomass. ""Productivity"" means production per unit area. The phrase ""expressed_as"" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A.",needed for any model that does not compute GPP,longitude latitude time,npp,real,down,XY-na,time-intv,Lmon,npp,npp,tavg-u-hxy-lnd,npp_tavg-u-hxy-lnd,glb,Lmon.npp,land.npp.tavg-u-hxy-lnd.mon.glb,bab26690-e5dd-11e5-8482-ac72891c3257,high,,
353,land.npp.tavg-u-hxy-ng.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon,kg m-2 s-1,area: time: mean where natural_grasses (mask=grassFrac),area: areacella,Net Primary Production on Grass Tiles as Carbon Mass Flux [kgC m-2 s-1],Total NPP of grass in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where natural_grasses (comment: mask=grassFrac) CMIP7:area: time: mean where natural_grasses (mask=grassFrac),",longitude latitude time,npp,real,,XY-na,time-intv,Emon,nppGrass,npp,tavg-u-hxy-ng,npp_tavg-u-hxy-ng,glb,Emon.nppGrass,land.npp.tavg-u-hxy-ng.mon.glb,e70777e6-aa7f-11e6-9a4a-5404a60d96b5,medium,,
354,land.npp.tavg-u-hxy-shb.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon,kg m-2 s-1,area: time: mean where shrubs (mask=shrubFrac),area: areacella,Net Primary Production on Shrub Tiles as Carbon Mass Flux [kgC m-2 s-1],Total NPP of shrubs in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where shrubs (comment: mask=shrubFrac) CMIP7:area: time: mean where shrubs (mask=shrubFrac),",longitude latitude time,npp,real,,XY-na,time-intv,Emon,nppShrub,npp,tavg-u-hxy-shb,npp_tavg-u-hxy-shb,glb,Emon.nppShrub,land.npp.tavg-u-hxy-shb.mon.glb,e70772c8-aa7f-11e6-9a4a-5404a60d96b5,medium,,
355,land.npp.tavg-u-hxy-tree.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon,kg m-2 s-1,area: time: mean where trees (mask=treeFrac),area: areacella,Net Primary Production on Tree Tiles as Carbon Mass Flux [kgC m-2 s-1],Total NPP of trees in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where trees (comment: mask=treeFrac) CMIP7:area: time: mean where trees (mask=treeFrac),",longitude latitude time,npp,real,,XY-na,time-intv,Emon,nppTree,npp,tavg-u-hxy-tree,npp_tavg-u-hxy-tree,glb,Emon.nppTree,land.npp.tavg-u-hxy-tree.mon.glb,e7076d96-aa7f-11e6-9a4a-5404a60d96b5,medium,,
356,land.nppLeaf.tavg-u-hxy-lnd.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon_accumulated_in_leaves,kg m-2 s-1,area: mean where land time: mean,area: areacella,Net Primary Production Allocated to Leaves as Carbon Mass Flux [kgC m-2 s-1],This is the rate of carbon uptake by leaves due to NPP,,longitude latitude time,nppLeaf,real,down,XY-na,time-intv,Lmon,nppLeaf,nppLeaf,tavg-u-hxy-lnd,nppLeaf_tavg-u-hxy-lnd,glb,Lmon.nppLeaf,land.nppLeaf.tavg-u-hxy-lnd.mon.glb,bab26e24-e5dd-11e5-8482-ac72891c3257,medium,,
357,land.nppOther.tavg-u-hxy-lnd.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon_accumulated_in_miscellaneous_living_matter,kg m-2 s-1,area: mean where land time: mean,area: areacella,Net Primary Production Allocated to Other Pools (not Leaves Stem or Roots) as Carbon Mass Flux [kgC m-2 s-1],added for completeness with npp_root,,longitude latitude time,nppOther,real,,XY-na,time-intv,Emon,nppOther,nppOther,tavg-u-hxy-lnd,nppOther_tavg-u-hxy-lnd,glb,Emon.nppOther,land.nppOther.tavg-u-hxy-lnd.mon.glb,e7074974-aa7f-11e6-9a4a-5404a60d96b5,medium,,
358,land.nppRoot.tavg-u-hxy-lnd.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon_accumulated_in_roots,kg m-2 s-1,area: mean where land time: mean,area: areacella,Net Primary Production Allocated to Roots as Carbon Mass Flux [kgC m-2 s-1],This is the rate of carbon uptake by roots due to NPP,,longitude latitude time,nppRoot,real,down,XY-na,time-intv,Lmon,nppRoot,nppRoot,tavg-u-hxy-lnd,nppRoot_tavg-u-hxy-lnd,glb,Lmon.nppRoot,land.nppRoot.tavg-u-hxy-lnd.mon.glb,bab275d6-e5dd-11e5-8482-ac72891c3257,medium,,
359,land.nppStem.tavg-u-hxy-lnd.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon_accumulated_in_stems,kg m-2 s-1,area: mean where land time: mean,area: areacella,Net Primary Production Allocated to Stem as Carbon Mass Flux [kgC m-2 s-1],added for completeness with npp_root,,longitude latitude time,nppStem,real,,XY-na,time-intv,Emon,nppStem,nppStem,tavg-u-hxy-lnd,nppStem_tavg-u-hxy-lnd,glb,Emon.nppStem,land.nppStem.tavg-u-hxy-lnd.mon.glb,e70740aa-aa7f-11e6-9a4a-5404a60d96b5,medium,,
360,land.orog.ti-u-hxy-u.fx.glb,fx,land,surface_altitude,m,area: mean,area: areacella,Surface Altitude,"height above the geoid; as defined here, ""the geoid"" is a surface of constant geopotential that, if the ocean were at rest, would coincide with mean sea level. Under this definition, the geoid changes as the mean volume of the ocean changes (e.g., due to glacial melt, or global warming of the ocean).  Reported here is the height above the present-day geoid (0.0 over ocean).",,longitude latitude,orog,real,,XY-na,None,fx,orog,orog,ti-u-hxy-u,orog_ti-u-hxy-u,glb,fx.orog,land.orog.ti-u-hxy-u.fx.glb,bab2f9d4-e5dd-11e5-8482-ac72891c3257,core,,
361,land.pastureFrac.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Percentage of Land Which Is Anthropogenic Pasture,fraction of entire grid cell  that is covered by anthropogenic pasture.,"add scalar coordinate typepasture and add ""pasture"" to the CF area type table. Note that if this variable is independent of time, it should be stored only for a single time (user choice). CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typepasture,pastureFrac,real,,XY-na,time-intv,Lmon,pastureFrac,pastureFrac,tavg-u-hxy-u,pastureFrac_tavg-u-hxy-u,glb,Lmon.pastureFrac,land.pastureFrac.tavg-u-hxy-u.mon.glb,bab30988-e5dd-11e5-8482-ac72891c3257,high,,
362,land.prveg.tavg-u-hxy-lnd.mon.glb,mon,land,precipitation_flux_onto_canopy,kg m-2 s-1,area: mean where land time: mean,area: areacella,Precipitation onto Canopy,the precipitation flux that is intercepted by the vegetation canopy (if present in model) before reaching the ground.,,longitude latitude time,prveg,real,,XY-na,time-intv,Lmon,prveg,prveg,tavg-u-hxy-lnd,prveg_tavg-u-hxy-lnd,glb,Lmon.prveg,land.prveg.tavg-u-hxy-lnd.mon.glb,bab45658-e5dd-11e5-8482-ac72891c3257,high,,
363,land.ra.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,kg m-2 s-1,area: mean where land time: mean,area: areacella,Carbon Mass Flux into Atmosphere Due to Autotrophic (Plant) Respiration on Land [kgC m-2 s-1],Carbon mass flux per unit area into atmosphere due to autotrophic respiration on land (respiration by producers) [see rh for heterotrophic production],,longitude latitude time,ra,real,up,XY-na,time-intv,Lmon,ra,ra,tavg-u-hxy-lnd,ra_tavg-u-hxy-lnd,glb,Lmon.ra,land.ra.tavg-u-hxy-lnd.mon.glb,bab4c3ea-e5dd-11e5-8482-ac72891c3257,high,,
364,land.ra.tavg-u-hxy-ng.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,kg m-2 s-1,area: time: mean where natural_grasses (mask=grassFrac),area: areacella,Autotrophic Respiration on Grass Tiles as Carbon Mass Flux [kgC m-2 s-1],Total RA of grass in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where natural_grasses (comment: mask=grassFrac) CMIP7:area: time: mean where natural_grasses (mask=grassFrac),",longitude latitude time,ra,real,,XY-na,time-intv,Emon,raGrass,ra,tavg-u-hxy-ng,ra_tavg-u-hxy-ng,glb,Emon.raGrass,land.ra.tavg-u-hxy-ng.mon.glb,e70785c4-aa7f-11e6-9a4a-5404a60d96b5,medium,,
365,land.ra.tavg-u-hxy-shb.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,kg m-2 s-1,area: time: mean where shrubs (mask=shrubFrac),area: areacella,Autotrophic Respiration on Shrub Tiles as Carbon Mass Flux [kgC m-2 s-1],Total RA of shrubs in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where shrubs (comment: mask=shrubFrac) CMIP7:area: time: mean where shrubs (mask=shrubFrac),",longitude latitude time,ra,real,,XY-na,time-intv,Emon,raShrub,ra,tavg-u-hxy-shb,ra_tavg-u-hxy-shb,glb,Emon.raShrub,land.ra.tavg-u-hxy-shb.mon.glb,e707816e-aa7f-11e6-9a4a-5404a60d96b5,medium,,
366,land.ra.tavg-u-hxy-tree.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,kg m-2 s-1,area: time: mean where trees (mask=treeFrac),area: areacella,Autotrophic Respiration on Tree Tiles as Carbon Mass Flux [kgC m-2 s-1],Total RA of trees in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where trees (comment: mask=treeFrac) CMIP7:area: time: mean where trees (mask=treeFrac),",longitude latitude time,ra,real,,XY-na,time-intv,Emon,raTree,ra,tavg-u-hxy-tree,ra_tavg-u-hxy-tree,glb,Emon.raTree,land.ra.tavg-u-hxy-tree.mon.glb,e7077d0e-aa7f-11e6-9a4a-5404a60d96b5,medium,,
367,land.raLeaf.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration_in_leaves,kg m-2 s-1,area: mean where land time: mean,area: areacella,Total Respiration from Leaves as Carbon Mass Flux [kgC m-2 s-1],added for completeness with Ra_root,,longitude latitude time,raLeaf,real,,XY-na,time-intv,Emon,raLeaf,raLeaf,tavg-u-hxy-lnd,raLeaf_tavg-u-hxy-lnd,glb,Emon.raLeaf,land.raLeaf.tavg-u-hxy-lnd.mon.glb,8b81b56e-4a5b-11e6-9cd2-ac72891c3257,medium,,
368,land.raOther.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration_in_miscellaneous_living_matter,kg m-2 s-1,area: mean where land time: mean,area: areacella,Total Respiration from Other Pools (not Leaves Stem or Roots) as Carbon Mass Flux [kgC m-2 s-1],added for completeness with Ra_root,,longitude latitude time,raOther,real,,XY-na,time-intv,Emon,raOther,raOther,tavg-u-hxy-lnd,raOther_tavg-u-hxy-lnd,glb,Emon.raOther,land.raOther.tavg-u-hxy-lnd.mon.glb,e70755cc-aa7f-11e6-9a4a-5404a60d96b5,medium,,
369,land.raRoot.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration_in_roots,kg m-2 s-1,area: mean where land time: mean,area: areacella,Total Respiration from Roots as Carbon Mass Flux [kgC m-2 s-1],Total autotrophic respiration from all belowground plant parts.  This has benchmarking value because the sum of Rh and root respiration can be compared to observations of total soil respiration.,,longitude latitude time,raRoot,real,,XY-na,time-intv,Emon,raRoot,raRoot,tavg-u-hxy-lnd,raRoot_tavg-u-hxy-lnd,glb,Emon.raRoot,land.raRoot.tavg-u-hxy-lnd.mon.glb,8b81ab0a-4a5b-11e6-9cd2-ac72891c3257,medium,,
370,land.raStem.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration_in_stems,kg m-2 s-1,area: mean where land time: mean,area: areacella,Total Respiration from Stem as Carbon Mass Flux [kgC m-2 s-1],added for completeness with Ra_root,,longitude latitude time,raStem,real,,XY-na,time-intv,Emon,raStem,raStem,tavg-u-hxy-lnd,raStem_tavg-u-hxy-lnd,glb,Emon.raStem,land.raStem.tavg-u-hxy-lnd.mon.glb,8b81b046-4a5b-11e6-9cd2-ac72891c3257,medium,,
371,land.residualFrac.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Percentage of Grid Cell That Is Land but neither Vegetation Covered nor Bare Soil,"fraction of entire grid cell  that is land and is covered by ""non-vegetation"" and ""non-bare-soil"" (e.g., urban, ice, lakes, etc.)","add scalar coordinate type???and add ""???"" to the CF area type table. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typeresidual,residualFrac,real,,XY-na,time-intv,Lmon,residualFrac,residualFrac,tavg-u-hxy-u,residualFrac_tavg-u-hxy-u,glb,Lmon.residualFrac,land.residualFrac.tavg-u-hxy-u.mon.glb,bab4f1e4-e5dd-11e5-8482-ac72891c3257,high,,
372,land.rh.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,kg m-2 s-1,area: mean where land time: mean,area: areacella,Total Heterotrophic Respiration on Land as Carbon Mass Flux [kgC m-2 s-1],Carbon mass flux per unit area into atmosphere due to heterotrophic respiration on land (respiration by consumers),,longitude latitude time,rh,real,up,XY-na,time-intv,Lmon,rh,rh,tavg-u-hxy-lnd,rh_tavg-u-hxy-lnd,glb,Lmon.rh,land.rh.tavg-u-hxy-lnd.mon.glb,bab4f95a-e5dd-11e5-8482-ac72891c3257,high,,
373,land.rh.tavg-u-hxy-ng.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,kg m-2 s-1,area: time: mean where natural_grasses (mask=grassFrac),area: areacella,Heterotrophic Respiration on Grass Tiles as Carbon Mass Flux [kgC m-2 s-1],Total RH of grass in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where natural_grasses (comment: mask=grassFrac) CMIP7:area: time: mean where natural_grasses (mask=grassFrac),",longitude latitude time,rh,real,,XY-na,time-intv,Emon,rhGrass,rh,tavg-u-hxy-ng,rh_tavg-u-hxy-ng,glb,Emon.rhGrass,land.rh.tavg-u-hxy-ng.mon.glb,e70792da-aa7f-11e6-9a4a-5404a60d96b5,medium,,
374,land.rh.tavg-u-hxy-shb.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,kg m-2 s-1,area: time: mean where shrubs (mask=shrubFrac),area: areacella,Heterotrophic Respiration on Shrub Tiles as Carbon Mass Flux [kgC m-2 s-1],Total RH of shrubs in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where shrubs (comment: mask=shrubFrac) CMIP7:area: time: mean where shrubs (mask=shrubFrac),",longitude latitude time,rh,real,,XY-na,time-intv,Emon,rhShrub,rh,tavg-u-hxy-shb,rh_tavg-u-hxy-shb,glb,Emon.rhShrub,land.rh.tavg-u-hxy-shb.mon.glb,e7078e7a-aa7f-11e6-9a4a-5404a60d96b5,medium,,
375,land.rh.tavg-u-hxy-tree.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,kg m-2 s-1,area: time: mean where trees (mask=treeFrac),area: areacella,Heterotrophic Respiration on Tree Tiles as Carbon Mass Flux [kgC m-2 s-1],Total RH of trees in the grid cell,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where trees (comment: mask=treeFrac) CMIP7:area: time: mean where trees (mask=treeFrac),",longitude latitude time,rh,real,,XY-na,time-intv,Emon,rhTree,rh,tavg-u-hxy-tree,rh_tavg-u-hxy-tree,glb,Emon.rhTree,land.rh.tavg-u-hxy-tree.mon.glb,e7078a24-aa7f-11e6-9a4a-5404a60d96b5,medium,,
376,land.rhLitter.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_due_to_heterotrophic_respiration_in_litter,kg m-2 s-1,area: mean where land time: mean,area: areacella,Carbon Mass Flux into Atmosphere Due to Heterotrophic Respiration from Litter on Land,Needed to calculate litter bulk turnover time. Includes respiration from CWD as well.,,longitude latitude time,rhLitter,real,,XY-na,time-intv,Emon,rhLitter,rhLitter,tavg-u-hxy-lnd,rhLitter_tavg-u-hxy-lnd,glb,Emon.rhLitter,land.rhLitter.tavg-u-hxy-lnd.mon.glb,8b81baaa-4a5b-11e6-9cd2-ac72891c3257,medium,,
377,land.rhSoil.tavg-u-hxy-lnd.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_due_to_heterotrophic_respiration_in_soil,kg m-2 s-1,area: mean where land time: mean,area: areacella,Carbon Mass Flux into Atmosphere Due to Heterotrophic Respiration from Soil on Land,Needed to calculate soil bulk turnover time,,longitude latitude time,rhSoil,real,,XY-na,time-intv,Emon,rhSoil,rhSoil,tavg-u-hxy-lnd,rhSoil_tavg-u-hxy-lnd,glb,Emon.rhSoil,land.rhSoil.tavg-u-hxy-lnd.mon.glb,8b81bfe6-4a5b-11e6-9cd2-ac72891c3257,medium,,
378,land.rootd.ti-u-hxy-lnd.fx.glb,fx,land,root_depth,m,area: mean where land,area: areacella,Maximum Root Depth,"report the maximum soil depth reachable by plant roots (if defined in model), i.e., the maximum soil depth from which they can extract moisture; report as ""missing"" where the land fraction is 0.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean CMIP7:area: mean where land,",longitude latitude,rootd,real,,XY-na,None,fx,rootd,rootd,ti-u-hxy-lnd,rootd_ti-u-hxy-lnd,glb,fx.rootd,land.rootd.ti-u-hxy-lnd.fx.glb,bab5c7fe-e5dd-11e5-8482-ac72891c3257,core,,
379,land.sftgif.ti-u-hxy-u.fx.glb,fx,land,land_ice_area_fraction,%,area: mean,area: areacella,Land Ice Area Percentage,"fraction of grid cell occupied by ""permanent"" ice (i.e., glaciers).","For atmospheres with more than 1 mesh (e.g., staggered grids), report areas that apply to surface vertical fluxes of energy.",longitude latitude,sftgif,real,,XY-na,None,fx,sftgif,sftgif,ti-u-hxy-u,sftgif_ti-u-hxy-u,glb,fx.sftgif,land.sftgif.ti-u-hxy-u.fx.glb,bab73a76-e5dd-11e5-8482-ac72891c3257,core,,
380,land.shrubFrac.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Percentage Cover by Shrub,fraction of entire grid cell  that is covered by shrub.,"add scalar coordinate typeshrub and add ""shrub"" to the CF area type table.  Note that if this variable is independent of time, it should be stored only for a single time (user choice). CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typeshrub,shrubFrac,real,,XY-na,time-intv,Lmon,shrubFrac,shrubFrac,tavg-u-hxy-u,shrubFrac_tavg-u-hxy-u,glb,Lmon.shrubFrac,land.shrubFrac.tavg-u-hxy-u.mon.glb,bab76b9a-e5dd-11e5-8482-ac72891c3257,high,,
381,land.slthick.ti-sl-hxy-lnd.fx.glb,fx,land,cell_thickness,m,area: mean where land,area: areacella,Thickness of Soil Layers,Thickness of Soil Layers,,longitude latitude sdepth,slthick,real,,XY-S,None,Efx,slthick,slthick,ti-sl-hxy-lnd,slthick_ti-sl-hxy-lnd,glb,Efx.slthick,land.slthick.ti-sl-hxy-lnd.fx.glb,f2fad86e-c38d-11e6-abc1-1b922e5e1118,core,,
382,land.tas.tavg-h2m-hxy-u.1hr.glb,1hr,land,air_temperature,K,area: time: mean,area: areacella,Near-Surface Air Temperature,Hourly Temperature at 2m above the surface,,longitude latitude time height2m,tas,real,,XY-na,time-intv,E1hr,tas,tas,tavg-h2m-hxy-u,tas_tavg-h2m-hxy-u,glb,E1hr.tas,land.tas.tavg-h2m-hxy-u.1hr.glb,83bbfbbf-7f07-11ef-9308-b1dd71e64bec,high,,
383,land.tran.tavg-u-hxy-lnd.mon.glb,mon,land,transpiration_flux,kg m-2 s-1,area: mean where land time: mean,area: areacella,Transpiration,Transpiration (may include dew formation as a negative flux).,,longitude latitude time,tran,real,up,XY-na,time-intv,Lmon,tran,tran,tavg-u-hxy-lnd,tran_tavg-u-hxy-lnd,glb,Lmon.tran,land.tran.tavg-u-hxy-lnd.mon.glb,baba9752-e5dd-11e5-8482-ac72891c3257,high,,
384,land.treeFrac.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Tree Cover Percentage,fraction of entire grid cell  that is covered by trees.,"add scalar coordinate typetree and add ""tree"" to the CF area type table.  Note that if this variable is independent of time, it should be stored only for a single time (user choice). CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typetree,treeFrac,real,,XY-na,time-intv,Lmon,treeFrac,treeFrac,tavg-u-hxy-u,treeFrac_tavg-u-hxy-u,glb,Lmon.treeFrac,land.treeFrac.tavg-u-hxy-u.mon.glb,babab3ae-e5dd-11e5-8482-ac72891c3257,high,,
385,land.tsl.tavg-sl-hxy-lnd.mon.glb,mon,land,soil_temperature,K,area: mean where land time: mean,area: areacella,Temperature of Soil,"Temperature of each soil layer.  Reported as ""missing"" for grid cells occupied entirely by ""sea"".","If soil layer thicknesses vary from one location to another, interpolate to a standard set of depths.  Ideally, the interpolation should preserve the vertical integral.",longitude latitude sdepth time,tsl,real,,XY-S,time-intv,Lmon,tsl,tsl,tavg-sl-hxy-lnd,tsl_tavg-sl-hxy-lnd,glb,Lmon.tsl,land.tsl.tavg-sl-hxy-lnd.mon.glb,babb0732-e5dd-11e5-8482-ac72891c3257,high,,
386,land.tslsi.tavg-u-hxy-lsi.day.glb,day,land,surface_temperature,K,area: time: mean (over land and sea ice),area: areacella,Surface Temperature Where Land or Sea Ice,Surface temperature of all surfaces except open ocean.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean (comment: over land and sea ice) CMIP7:area: time: mean (over land and sea ice),",longitude latitude time,tslsi,real,,XY-na,time-intv,day,tslsi,tslsi,tavg-u-hxy-lsi,tslsi_tavg-u-hxy-lsi,glb,day.tslsi,land.tslsi.tavg-u-hxy-lsi.day.glb,babb0eb2-e5dd-11e5-8482-ac72891c3257,high,,
387,land.vegFrac.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Total Vegetated Percentage Cover,"Percentage of grid cell that is covered by vegetation.This SHOULD be the sum of tree, grass (natural and pasture), crop and shrub fractions.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typeveg,vegFrac,real,,XY-na,time-intv,Emon,vegFrac,vegFrac,tavg-u-hxy-u,vegFrac_tavg-u-hxy-u,glb,Emon.vegFrac,land.vegFrac.tavg-u-hxy-u.mon.glb,6f6a57d0-9acb-11e6-b7ee-ac72891c3257,high,,
