,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
360,seaIce.siextent.tavg-u-hm-u.mon.sh,mon,seaIce,sea_ice_extent,1e6 km2,area: time: mean,,Sea-Ice Extent South,Total integrated area of all Southern Hemisphere grid cells that are covered by at least 15% areal fraction of sea ice (siconc >= 15). Does not include grid cells partially covered by land.,,time,siextent,real,,na-na,time-intv,SImon,siextents,siextent,tavg-u-hm-u,siextent_tavg-u-hm-u,sh,SImon.siextents,seaIce.siextent.tavg-u-hm-u.mon.sh,7146a28e-faa7-11e6-bfb7-ac72891c3257,high,,
361,seaIce.sifb.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_freeboard,m,area: time: mean where sea_ice (mask=siconc),area: areacello,Sea-Ice Freeboard,"Mean height of sea-ice surface (i.e. snow-ice interface when snow covered) above sea level. This follows the classical definition of freeboard for in situ observations. In the satellite community, sometimes the total height of sea ice and snow above sea level is referred to as freeboard. This can easily be calculated by adding sisnthick to sifb.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,sifb,real,,XY-na,time-intv,SImon,sifb,sifb,tavg-u-hxy-si,sifb_tavg-u-hxy-si,glb,SImon.sifb,seaIce.sifb.tavg-u-hxy-si.mon.glb,714718d6-faa7-11e6-bfb7-ac72891c3257,medium,,
362,seaIce.siflcondbot.tavg-u-hxy-si.mon.glb,mon,seaIce,basal_downward_heat_flux_in_sea_ice,W m-2,area: time: mean where sea_ice (mask=siconc),area: areacello,Net Conductive Heat Flux in Sea Ice at the Base,"Net heat conduction flux at the ice base, i.e. the conductive heat flux from the centre of the lowermost vertical sea-ice grid box to the base of the sea ice (energy flow per sea ice area). Positive for a downward heat flux.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siflcondbot,real,down,XY-na,time-intv,SImon,siflcondbot,siflcondbot,tavg-u-hxy-si,siflcondbot_tavg-u-hxy-si,glb,SImon.siflcondbot,seaIce.siflcondbot.tavg-u-hxy-si.mon.glb,71402c4c-faa7-11e6-bfb7-ac72891c3257,high,,
363,seaIce.siflcondtop.tavg-u-hxy-si.mon.glb,mon,seaIce,surface_downward_heat_flux_in_sea_ice,W m-2,area: time: mean where sea_ice (mask=siconc),area: areacello,Net Conductive Heat Flux in Sea Ice at the Surface,"Net heat conduction flux at the ice surface, i.e. the conductive heat flux from the centre of the uppermost vertical sea-ice grid box to the surface of the sea ice (energy flow per sea ice area). Positive for a downward heat flux.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siflcondtop,real,down,XY-na,time-intv,SImon,siflcondtop,siflcondtop,tavg-u-hxy-si,siflcondtop_tavg-u-hxy-si,glb,SImon.siflcondtop,seaIce.siflcondtop.tavg-u-hxy-si.mon.glb,711489d4-faa7-11e6-bfb7-ac72891c3257,high,,
364,seaIce.siflfwbot.tavg-u-hxy-si.mon.glb,mon,seaIce,water_flux_into_sea_water_due_to_sea_ice_thermodynamics,kg m-2 s-1,area: time: mean where sea_ice (mask=siconc),area: areacello,Freshwater Flux from Sea Ice,"Total flux of fresh water from water into sea ice. This flux is positive when fresh water enters the ocean, and is therefore negative during ice growth and positive during ice melt.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc)",longitude latitude time,siflfwbot,real,,XY-na,time-intv,SImon,siflfwbot,siflfwbot,tavg-u-hxy-si,siflfwbot_tavg-u-hxy-si,glb,SImon.siflfwbot,seaIce.siflfwbot.tavg-u-hxy-si.mon.glb,710b731c-faa7-11e6-bfb7-ac72891c3257,medium,,
365,seaIce.siflfwdrain.tavg-u-hxy-si.mon.glb,mon,seaIce,water_flux_into_sea_water_due_to_surface_drainage,kg m-2 s-1,area: time: mean where sea_ice (mask=siconc),area: areacello,Freshwater Flux from Sea-Ice Surface,"Total flux of fresh water from sea-ice surface into underlying ocean. This combines both surface meltwater that drains directly into the ocean and the drainage of surface melt ponds. By definition, this flux is always positive.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc)",longitude latitude time,siflfwdrain,real,,XY-na,time-intv,SImon,siflfwdrain,siflfwdrain,tavg-u-hxy-si,siflfwdrain_tavg-u-hxy-si,glb,SImon.siflfwdrain,seaIce.siflfwdrain.tavg-u-hxy-si.mon.glb,7111a6e2-faa7-11e6-bfb7-ac72891c3257,medium,,
366,seaIce.sifllattop.tavg-u-hxy-si.mon.glb,mon,seaIce,surface_downward_latent_heat_flux,W m-2,area: time: mean where sea_ice (mask=siconca),area: areacella,Net Latent Heat Flux over Sea Ice,Net latent heat flux over sea ice (energy flow per sea ice area). Positive for a downward heat flux.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6: compound name",longitude latitude time,sifllattop,real,down,XY-na,time-intv,SImon,sifllattop,sifllattop,tavg-u-hxy-si,sifllattop_tavg-u-hxy-si,glb,SImon.sifllattop,seaIce.sifllattop.tavg-u-hxy-si.mon.glb,7127cbc0-faa7-11e6-bfb7-ac72891c3257,high,,
367,seaIce.siflsensbot.tavg-u-hxy-si.mon.glb,mon,seaIce,upward_sea_ice_basal_heat_flux,W m-2,area: time: mean where sea_ice (mask=siconc),area: areacello,Net Upward Sensible Heat Flux under Sea Ice,"Net sensible heat flux under sea ice from or to the ocean (energy flow per sea ice area). Per sign convention, heat from the ocean is counted as negative since it describes an upward heat flux.","CHANGE SINCE CMIP6: compound name,
Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.",longitude latitude time,siflsensbot,real,down,XY-na,time-intv,SImon,siflsensbot,siflsensbot,tavg-u-hxy-si,siflsensbot_tavg-u-hxy-si,glb,SImon.siflsensbot,seaIce.siflsensbot.tavg-u-hxy-si.mon.glb,711fa92c-faa7-11e6-bfb7-ac72891c3257,high,,
368,seaIce.siflsenstop.tavg-u-hxy-si.mon.glb,mon,seaIce,surface_downward_sensible_heat_flux,W m-2,area: time: mean where sea_ice (mask=siconca),area: areacella,Net Downward Sensible Heat Flux over Sea Ice,Net sensible heat flux over sea ice (energy flow per sea ice area). Positive for a downward heat flux.,"CHANGE SINCE CMIP6 in Positive Direction - CMIP6:up CMIP7:down
Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.",longitude latitude time,siflsenstop,real,down,XY-na,time-intv,SImon,siflsenstop,siflsenstop,tavg-u-hxy-si,siflsenstop_tavg-u-hxy-si,glb,SImon.siflsenstop,seaIce.siflsenstop.tavg-u-hxy-si.mon.glb,712cccec-faa7-11e6-bfb7-ac72891c3257,high,,
369,seaIce.siflswdbot.tavg-u-hxy-si.mon.glb,mon,seaIce,downwelling_shortwave_flux_in_sea_water_at_sea_ice_base,W m-2,area: time: mean where sea_ice (mask=siconc),area: areacello,Downwelling Shortwave Flux under Sea Ice,"Downwelling shortwave flux underneath sea ice, i.e. the amount of shortwave radiation that penetrates the sea ice and reaches the sea ice-ocean interface (energy flow per sea ice area). Always positive or zero.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siflswdbot,real,down,XY-na,time-intv,SImon,siflswdbot,siflswdbot,tavg-u-hxy-si,siflswdbot_tavg-u-hxy-si,glb,SImon.siflswdbot,seaIce.siflswdbot.tavg-u-hxy-si.mon.glb,710a6936-faa7-11e6-bfb7-ac72891c3257,high,,
370,seaIce.siforcecoriolx.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_x_force_per_unit_area_due_to_coriolis_effect,N m-2,area: time: mean where sea_ice (mask=siconc),--MODEL,Coriolis Force Term in Force Balance (X-Component),X-component of the force on sea ice caused by the Coriolis force divided by sea ice area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. 
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea___ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:null,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siforcecoriolx,real,,XY-na,time-intv,SImon,siforcecoriolx,siforcecoriolx,tavg-u-hxy-si,siforcecoriolx_tavg-u-hxy-si,glb,SImon.siforcecoriolx,seaIce.siforcecoriolx.tavg-u-hxy-si.mon.glb,714b545a-faa7-11e6-bfb7-ac72891c3257,medium,,
371,seaIce.siforcecorioly.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_y_force_per_unit_area_due_to_coriolis_effect,N m-2,area: time: mean where sea_ice (mask=siconc),--MODEL,Coriolis Force Term in Force Balance (Y-Component),Y-component of the force on sea ice caused by the Coriolis force divided by sea ice area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea___ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siforcecorioly,real,,XY-na,time-intv,SImon,siforcecorioly,siforcecorioly,tavg-u-hxy-si,siforcecorioly_tavg-u-hxy-si,glb,SImon.siforcecorioly,seaIce.siforcecorioly.tavg-u-hxy-si.mon.glb,712a8130-faa7-11e6-bfb7-ac72891c3257,medium,,
372,seaIce.siforceintstrx.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_x_internal_stress,N m-2,area: time: mean where sea_ice (mask=siconc),--MODEL,Internal Stress Term in Force Balance (X-Component),X-component of the force on sea ice caused by internal stress (divergence of sigma) divided by sea ice area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea___ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siforceintstrx,real,,XY-na,time-intv,SImon,siforceintstrx,siforceintstrx,tavg-u-hxy-si,siforceintstrx_tavg-u-hxy-si,glb,SImon.siforceintstrx,seaIce.siforceintstrx.tavg-u-hxy-si.mon.glb,7147c57e-faa7-11e6-bfb7-ac72891c3257,medium,,
373,seaIce.siforceintstry.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_y_internal_stress,N m-2,area: time: mean where sea_ice (mask=siconc),--MODEL,Internal Stress Term in Force Balance (Y-Component),Y-component of the force on sea ice caused by internal stress (divergence of sigma) divided by sea ice area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea___ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siforceintstry,real,,XY-na,time-intv,SImon,siforceintstry,siforceintstry,tavg-u-hxy-si,siforceintstry_tavg-u-hxy-si,glb,SImon.siforceintstry,seaIce.siforceintstry.tavg-u-hxy-si.mon.glb,7112fc9a-faa7-11e6-bfb7-ac72891c3257,medium,,
374,seaIce.siforcetiltx.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_x_force_per_unit_area_due_to_sea_surface_tilt,N m-2,area: time: mean where sea_ice (mask=siconc),--MODEL,Sea-Surface Tilt Term in Force Balance (X-Component),X-component of the force on sea ice caused by sea-surface tilt divided by sea ice area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea___ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siforcetiltx,real,,XY-na,time-intv,SImon,siforcetiltx,siforcetiltx,tavg-u-hxy-si,siforcetiltx_tavg-u-hxy-si,glb,SImon.siforcetiltx,seaIce.siforcetiltx.tavg-u-hxy-si.mon.glb,71220f64-faa7-11e6-bfb7-ac72891c3257,medium,,
375,seaIce.siforcetilty.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_y_force_per_unit_area_due_to_sea_surface_tilt,N m-2,area: time: mean where sea_ice (mask=siconc),--MODEL,Sea-Surface Tilt Term in Force Balance (Y-Component),Y-component of the force on sea ice caused by sea-surface tilt divided by sea ice area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea___ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice over all_area_types,
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time,siforcetilty,real,,XY-na,time-intv,SImon,siforcetilty,siforcetilty,tavg-u-hxy-si,siforcetilty_tavg-u-hxy-si,glb,SImon.siforcetilty,seaIce.siforcetilty.tavg-u-hxy-si.mon.glb,710bfb0c-faa7-11e6-bfb7-ac72891c3257,medium,,
376,seaIce.sihc.tavg-u-hxy-sea.mon.glb,mon,seaIce,sea_ice_enthalpy_content,J m-2,area: mean where sea time: mean,area: areacello,Sea-Ice Heat Content,"Heat content of all ice in grid cell divided by grid-cell area. This includes both the latent and sensible heat content contributions. Water at 0C is assumed to have a heat content of 0 J. This variable does not include heat content of snow, but does include heat content of brine in the sea ice. Heat content is always negative since both the sensible and the latent heat content of ice are less than that of water.",,longitude latitude time,sihc,real,,XY-na,time-intv,SImon,sihc,sihc,tavg-u-hxy-sea,sihc_tavg-u-hxy-sea,glb,SImon.sihc,seaIce.sihc.tavg-u-hxy-sea.mon.glb,71492018-faa7-11e6-bfb7-ac72891c3257,high,,
377,seaIce.siitdconc.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_area_fraction,%,area: time: mean where sea_ice (mask=siconc),area: areacello,Sea-Ice Area Percentages in Ice Thickness Categories,"Percentage of grid cell covered by each ice thickness category (vector with one entry for each ice thickness category starting from the thinnest category, netcdf file should use thickness bounds of the categories as third coordinate axis).","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude iceband time,siitdconc,real,,XY-na,time-intv,SImon,siitdconc,siitdconc,tavg-u-hxy-si,siitdconc_tavg-u-hxy-si,glb,SImon.siitdconc,seaIce.siitdconc.tavg-u-hxy-si.mon.glb,711b61dc-faa7-11e6-bfb7-ac72891c3257,high,,
378,seaIce.siitdsnconc.tavg-u-hxy-si.mon.glb,mon,seaIce,surface_snow_area_fraction,%,area: time: mean where sea_ice (mask=siitdconc),area: areacello,Snow Area Percentages in Ice Thickness Categories,"Percentage of grid cell covered by snow in each ice thickness category (vector with one entry for each ice thickness category starting from the thinnest category, netcdf file should use thickness bounds of the categories as third coordinate axis).","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siitdconc) CMIP7:area: time: mean where sea_ice (mask=siitdconc),",longitude latitude iceband time,siitdsnconc,real,,XY-na,time-intv,SImon,siitdsnconc,siitdsnconc,tavg-u-hxy-si,siitdsnconc_tavg-u-hxy-si,glb,SImon.siitdsnconc,seaIce.siitdsnconc.tavg-u-hxy-si.mon.glb,71147dcc-faa7-11e6-bfb7-ac72891c3257,high,,
379,seaIce.siitdsnthick.tavg-u-hxy-si.mon.glb,mon,seaIce,surface_snow_thickness,m,area: time: mean where sea_ice (mask=siitdconc),area: areacello,Snow Thickness in Ice Thickness Categories,"Actual thickness of snow in each ice thickness category, NOT snow volume divided by grid area (vector with one entry for each ice thickness category starting from the thinnest category, netcdf file should use thickness bounds of categories as third coordinate axis). It can also be derived by dividing the volume of snow by the area of snow in each thickness category.","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siitdconc) CMIP7:area: time: mean where sea_ice (mask=siitdconc),",longitude latitude iceband time,siitdsnthick,real,,XY-na,time-intv,SImon,siitdsnthick,siitdsnthick,tavg-u-hxy-si,siitdsnthick_tavg-u-hxy-si,glb,SImon.siitdsnthick,seaIce.siitdsnthick.tavg-u-hxy-si.mon.glb,713fa34e-faa7-11e6-bfb7-ac72891c3257,high,,
380,seaIce.siitdthick.tavg-u-hxy-si.mon.glb,mon,seaIce,sea_ice_thickness,m,area: time: mean where sea_ice (mask=siitdconc),area: areacello,Sea-Ice Thickness in Ice Thickness Categories,"Actual (floe) thickness of sea ice in each ice thickness category, NOT volume divided by grid area (vector with one entry for each ice thickness category starting from the thinnest category, netcdf file should use thickness bounds of categories as third coordinate axis).","Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siitdconc) CMIP7:area: time: mean where sea_ice (mask=siitdconc),",longitude latitude iceband time,siitdthick,real,,XY-na,time-intv,SImon,siitdthick,siitdthick,tavg-u-hxy-si,siitdthick_tavg-u-hxy-si,glb,SImon.siitdthick,seaIce.siitdthick.tavg-u-hxy-si.mon.glb,712a1fc4-faa7-11e6-bfb7-ac72891c3257,high,,
382,seaIce.simassacrossline.tavg-u-ht-u.mon.glb,mon,seaIce,sea_ice_transport_across_line,kg s-1,time: mean,,Sea-Ice Mass Flux Through Straits,"Net (sum of transport in all directions) sea ice mass transport through the following four passages, positive into the Arctic Ocean. Note that the definitions of the passages are for SIMIP purposes just meant as default values as given by the physical ocean MIP described in Griffies et al. (2016). Individual models might chose slightly different definitions as given by their grid geometry. 1. Fram Strait: (11.5W, 81.3N) to (10.5E, 79.6N). 2. Canadian Arctic Archipelago: (128.2W, 70.6N) to (59.3W, 82.1N). 3. Barents Sea Opening: (16.8E, 76.5N) to (19.2E, 70.2N). 4. Bering Strait: (171W, 66.2N) to (166W, 65N).",,siline time,simassacrossline,real,,TRS-na,time-intv,SImon,simassacrossline,simassacrossline,tavg-u-ht-u,simassacrossline_tavg-u-ht-u,glb,SImon.simassacrossline,seaIce.simassacrossline.tavg-u-ht-u.mon.glb,7109b964-faa7-11e6-bfb7-ac72891c3257,high,,
383,seaIce.simpconc.tavg-u-hxy-si.mon.glb,mon,seaIce,area_fraction,%,area: time: mean where sea_ice (mask=siconc),area: areacello,Fraction of Sea Ice Covered by Melt Pond,Area fraction of sea-ice surface that is covered by melt ponds.,"CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:% CMIP7:1, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice (comment: mask=siconc) CMIP7:area: time: mean where sea_ice (mask=siconc),",longitude latitude time typemp,simpconc,real,,XY-na,time-intv,SImon,simpconc,simpconc,tavg-u-hxy-si,simpconc_tavg-u-hxy-si,glb,SImon.simpconc,seaIce.simpconc.tavg-u-hxy-si.mon.glb,71238a60-faa7-11e6-bfb7-ac72891c3257,high,,
384,seaIce.simpeffconc.tavg-u-hxy-si.mon.glb,mon,seaIce,area_fraction,%,area: time: mean where sea_ice (mask=siconc),area: areacello,Fraction of Sea Ice Covered by Effective Melt Pond,"Area fraction of sea-ice surface that is covered by open melt ponds, that is melt ponds that are not covered by snow or ice lids. This represents the effective (i.e. radiatively-active) melt pond area fraction.",,longitude latitude time typemp,simpeffconc,real,,XY-na,time-intv,SImon,simpeffconc,simpeffconc,tavg-u-hxy-si,simpeffconc_tavg-u-hxy-si,glb,SImon.simpeffconc,seaIce.simpeffconc.tavg-u-hxy-si.mon.glb,80ab7266-a698-11ef-914a-613c0433d878,medium,,
385,seaIce.simprefrozen.tavg-u-hxy-simp.mon.glb,mon,seaIce,thickness_of_ice_on_sea_ice_melt_pond,m,area: time: mean where sea_ice_melt_pond (mask=simpconc),area: areacello,Thickness of Refrozen Ice on Melt Pond,Volume of refrozen ice on melt ponds divided by melt pond covered area.,"Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where sea_ice_melt_pond(comment: mask=simpconc) CMIP7:area: time: mean where sea_ice___melt_pond (mask=simpconc),",longitude latitude time,simprefrozen,real,,XY-na,time-intv,SImon,simprefrozen,simprefrozen,tavg-u-hxy-simp,simprefrozen_tavg-u-hxy-simp,glb,SImon.simprefrozen,seaIce.simprefrozen.tavg-u-hxy-simp.mon.glb,711b6ea2-faa7-11e6-bfb7-ac72891c3257,medium,,
386,seaIce.simpthick.tavg-u-hxy-simp.mon.glb,mon,seaIce,sea_ice_melt_pond_thickness,m,area: time: mean where sea_ice_melt_pond (mask=simpconc),area: areacello,Melt Pond Depth,"Average depth of melt ponds on sea ice, that is melt pond volume divided by melt pond area.","CHANGE SINCE CMIP6: compound name,
Note that SIMIP requests the area-weighted average for all intensive variables (i.e., variables that are not proportional to area fraction such as albedo, temperature, or heat flux). Hence, all time samples with non-zero sea-ice fraction are first multiplied by area fraction, then summed, and then divided by the sum of the area fractions. See Appendix C of Notz et al. (2016) for more detail.",longitude latitude time,simpthick,real,,XY-na,time-intv,SImon,simpthick,simpthick,tavg-u-hxy-simp,simpthick_tavg-u-hxy-simp,glb,SImon.simpthick,seaIce.simpthick.tavg-u-hxy-simp.mon.glb,7117858a-faa7-11e6-bfb7-ac72891c3257,medium,,
